Sample,Location,Reference
MammaryGland.Virgin1_dge.csv,mouse/mca/MammaryGland.Virgin/MammaryGland.Virgin1_dge.csv,GRCm38
MammaryGland.Virgin2_dge.csv,mouse/mca/MammaryGland.Virgin/MammaryGland.Virgin2_dge.csv,GRCm38
MammaryGland.Virgin4_dge.csv,mouse/mca/MammaryGland.Virgin/MammaryGland.Virgin4_dge.csv,GRCm38
MammaryGland.Virgin3_dge.csv,mouse/mca/MammaryGland.Virgin/MammaryGland.Virgin3_dge.csv,GRCm38
