Sample,Location,Reference
MammaryGland.Lactation2_dge.csv,mouse/mca/MammaryGland.Lactation/MammaryGland.Lactation2_dge.csv,GRCm38
MammaryGland.Lactation1_dge.csv,mouse/mca/MammaryGland.Lactation/MammaryGland.Lactation1_dge.csv,GRCm38
